QtdDiasSemCompras;CamprasMedia;CamprasMediaMesAtual;UltimaCompraCancelada;isPositivada
8;5.000000;7;0;0
7;5.000000;16;0;0
14;5.000000;16;0;0
24;5.000000;10;1;0
13;5.000000;6;0;0
15;5.000000;6;0;0
6;5.000000;10;0;0
16;5.000000;7;0;0
9;5.000000;7;0;0
4;5.000000;5;0;0
7;5.000000;6;0;0
35;5.000000;6;0;1
19;5.000000;0;0;0
4;5.000000;13;0;0
10;5.000000;4;0;0
7;5.000000;13;0;0
12;5.000000;7;0;0
6;5.000000;16;0;0
13;5.000000;16;0;0
2;5.000000;12;0;0
5;5.000000;7;0;0
2;5.000000;18;0;0
7;5.000000;20;0;0
20;5.000000;9;0;0
15;5.000000;5;0;0
19;5.000000;12;0;1
8;5.000000;8;0;0
42;5.000000;0;0;0
26;5.000000;0;0;0
5;5.000000;14;0;0
21;5.000000;9;0;0
18;5.000000;6;1;0
7;5.000000;8;0;1
20;5.000000;7;1;0
27;5.000000;0;0;0
13;5.000000;8;0;1
9;5.000000;11;0;0
9;5.000000;17;0;0
24;5.000000;6;1;1
9;5.000000;0;1;0
28;5.000000;5;0;0
2;5.000000;21;0;0
8;5.000000;7;0;1
13;5.000000;20;0;0
48;5.000000;8;1;1
10;5.000000;5;0;1
31;5.000000;0;0;0
21;5.000000;1;1;1
35;5.000000;15;1;0
11;5.000000;8;0;0
15;5.000000;5;1;1
22;5.000000;0;0;0
5;5.000000;10;0;0
4;5.000000;8;0;0
45;5.000000;0;0;0
29;5.000000;0;0;0
41;5.000000;0;0;0
55;5.000000;0;0;0
25;5.000000;0;0;0
28;5.000000;5;1;1
7;5.000000;7;0;1
7;5.000000;1;0;1
64;5.000000;3;1;1
7;5.000000;45;0;0
25;5.000000;6;0;0
32;5.000000;0;0;0
14;5.000000;0;0;0
21;5.000000;0;0;0
14;5.000000;3;0;1
18;5.000000;4;0;1
20;5.000000;12;0;1
21;5.000000;6;1;1
48;5.000000;0;1;0
48;5.000000;6;0;1
16;5.000000;12;0;0
21;5.000000;6;0;0
28;5.000000;6;0;1
7;5.000000;31;0;0
30;5.000000;0;0;0
44;5.000000;0;1;0
38;5.000000;9;1;0
18;5.000000;7;0;0
8;5.000000;11;0;0
51;5.000000;12;0;1
36;5.000000;0;1;0
10;5.000000;7;0;0
14;5.000000;9;1;1
33;5.000000;8;1;1
30;5.000000;2;1;0
21;5.000000;7;1;0
21;5.000000;2;0;1
9;5.333333;4;0;0
5;5.333333;4;0;0
21;5.333333;6;1;1
16;5.333333;20;0;0
22;5.333333;0;0;0
56;5.333333;0;0;0
49;5.333333;0;0;0
21;5.333333;8;1;0
26;5.333333;10;0;0
2;5.333333;7;0;0
5;5.333333;11;0;0
7;5.333333;17;0;0
35;5.333333;7;0;1
52;5.333333;0;0;0
36;5.333333;2;0;1
29;5.333333;6;0;1
42;5.333333;4;1;0
38;5.333333;0;0;0
19;5.333333;9;0;1
7;5.333333;2;0;0
1;5.333333;5;0;0
25;5.333333;7;1;1
21;5.333333;3;0;1
40;5.333333;0;0;0
10;5.333333;8;0;0
7;5.333333;18;0;1
1;5.333333;9;0;0
7;5.333333;6;0;0
27;5.333333;3;1;0
3;5.333333;14;0;0
13;5.333333;7;1;1
32;5.333333;0;0;0
26;5.333333;2;0;1
77;5.333333;6;1;1
3;5.333333;0;0;0
11;5.333333;6;0;0
28;5.333333;0;0;0
13;5.333333;15;0;0
23;5.333333;4;1;0
2;5.333333;13;0;0
6;5.333333;11;0;0
11;5.333333;0;0;0
3;5.333333;7;0;0
10;5.333333;22;0;0
21;5.333333;7;0;0
21;5.333333;0;1;0
17;5.333333;8;0;0
9;5.333333;8;0;0
5;5.333333;7;0;0
14;5.333333;3;0;1
2;5.333333;6;1;0
6;5.333333;3;0;1
24;5.333333;8;0;1
6;5.333333;7;0;0
7;5.333333;12;0;0
6;5.333333;8;0;0
7;5.333333;3;0;1
2;5.333333;10;0;0
5;5.333333;15;0;0
21;5.333333;10;0;0
37;5.333333;6;1;0
12;5.333333;8;0;0
13;5.333333;6;1;1
34;5.333333;0;0;0
10;5.333333;12;0;0
20;5.333333;17;1;0
9;5.333333;9;0;0
47;5.333333;10;1;1
40;5.333333;10;1;1
5;5.333333;16;0;0
4;5.333333;6;0;0
9;5.333333;2;0;0
8;5.333333;7;0;0
1;5.333333;6;0;1
77;5.333333;0;0;0
14;5.333333;5;0;1
35;5.333333;0;0;0
19;5.333333;20;0;0
21;5.333333;3;1;1
6;5.333333;16;0;0
52;5.333333;2;1;0
23;5.333333;7;0;1
43;5.333333;0;0;0
39;5.333333;3;1;1
12;5.333333;11;0;0
29;5.333333;9;1;1
25;5.333333;0;0;0
21;5.333333;7;0;1
83;5.333333;0;1;0
13;5.333333;11;1;1
10;5.333333;4;0;0
69;5.333333;0;1;0
9;5.333333;19;0;0
3;5.333333;4;0;0
11;5.333333;4;0;0
7;5.333333;3;0;0
14;5.333333;0;1;0
22;5.333333;8;0;1
5;5.333333;12;0;0
1;5.333333;6;1;1
12;5.333333;5;1;0
26;5.333333;0;1;0
21;5.333333;12;0;1
47;5.333333;6;1;1
85;5.333333;6;1;1
12;5.333333;16;0;0
5;5.333333;16;0;1
59;5.333333;0;1;0
17;5.333333;6;0;1
12;5.333333;13;1;1
19;5.333333;10;0;1
16;5.333333;16;0;0
14;5.333333;14;0;1
26;5.333333;11;1;1
36;5.333333;0;0;0
45;5.333333;0;0;0
4;5.333333;8;0;0
10;5.333333;0;0;0
12;5.333333;8;0;1
21;5.333333;4;0;1
1;5.333333;4;0;0
24;5.333333;2;1;1
13;5.333333;7;0;0
27;5.333333;7;0;1
37;5.333333;0;1;0
25;5.333333;9;0;1
21;5.333333;8;0;1
8;5.333333;4;0;0
14;5.333333;9;0;1
27;5.333333;0;1;0
15;5.333333;18;0;1
64;5.333333;6;1;0
35;5.333333;8;0;1
10;5.333333;13;0;0
7;5.333333;7;0;0
5;5.333333;8;0;0
28;5.333333;11;0;0
41;5.333333;7;0;1
35;5.333333;9;1;0
49;5.333333;2;1;0
35;5.333333;12;1;0
7;5.333333;24;0;0
7;5.333333;11;0;1
21;5.333333;6;0;0
6;5.333333;9;0;1
9;5.333333;5;0;0
84;5.333333;0;1;0
22;5.333333;0;1;0
14;5.333333;8;0;1
6;5.333333;0;1;0
6;5.333333;26;0;0
16;5.333333;0;1;0
10;5.333333;17;0;0
16;5.333333;7;0;0
21;5.333333;11;0;0
12;5.333333;0;1;0
13;5.333333;0;0;0
18;5.333333;16;0;0
30;5.333333;7;0;1
13;5.333333;11;0;0
9;5.333333;23;0;0
7;5.333333;4;0;1
7;5.333333;13;0;0
63;5.333333;4;1;1
6;5.333333;12;0;0
21;5.333333;3;0;0
8;5.333333;0;0;0
21;5.333333;15;0;0
20;5.333333;6;0;0
11;5.333333;11;0;0
6;5.333333;10;0;0
33;5.333333;0;0;0
14;5.333333;14;0;0
6;5.333333;4;0;0
76;5.333333;6;1;0
80;5.333333;6;1;0
63;5.333333;0;1;0
77;5.333333;0;1;0
13;5.333333;7;0;1
21;5.333333;8;0;0
14;5.333333;3;0;0
26;5.333333;14;0;0
12;5.333333;12;0;0
21;5.333333;0;0;0
7;5.333333;5;0;1
35;5.333333;12;1;1
21;5.333333;5;0;1
21;5.333333;4;1;1
7;5.333333;18;0;0
21;5.333333;6;0;1
2;5.333333;5;0;0
14;5.333333;6;0;1
57;5.333333;10;1;0
10;5.333333;7;0;1
19;5.333333;7;1;1
12;5.333333;7;0;1
7;5.333333;12;0;1
7;5.333333;4;0;0
15;5.333333;4;0;1
18;5.333333;10;0;1
49;5.333333;8;1;0
7;5.333333;23;0;1
28;5.333333;8;0;1
30;5.333333;0;1;0
36;5.333333;7;0;1
27;5.333333;7;1;0
76;5.333333;0;1;0
8;5.333333;5;1;1
65;5.333333;0;0;0
12;5.333333;14;0;0
6;5.333333;13;0;0
29;5.333333;8;0;1
2;5.333333;8;0;1
19;5.333333;4;0;1
13;5.333333;6;0;1
20;5.333333;6;0;1
3;5.333333;5;0;0
23;5.333333;15;0;0
40;5.333333;10;1;0
10;5.333333;5;0;0
5;5.333333;21;0;1
12;5.333333;9;0;0
50;5.333333;0;1;0
35;5.333333;7;1;1
21;5.333333;15;0;1
26;5.333333;4;1;1
61;5.333333;0;0;0
20;5.333333;8;0;0
1;5.333333;4;0;1
28;5.333333;0;1;0
25;5.333333;4;0;0
14;5.333333;7;0;1
63;5.333333;5;1;1
57;5.333333;5;1;1
21;5.333333;4;0;0
35;5.333333;4;1;0
62;5.333333;12;1;0
51;5.333333;6;1;1
13;5.333333;5;0;0
10;5.333333;6;0;0
15;5.333333;0;0;0
5;5.333333;10;0;0
4;5.333333;0;0;0
49;5.333333;12;1;0
36;5.333333;5;1;0
9;5.333333;8;0;1
51;5.333333;3;0;1
7;5.333333;14;0;0
7;5.333333;9;0;0
17;5.333333;0;0;0
48;5.333333;0;1;0
21;5.333333;7;1;0
5;5.333333;13;0;0
4;5.333333;17;0;1
49;5.333333;16;1;1
28;5.333333;5;0;1
49;5.333333;14;0;1
49;5.333333;0;1;0
4;5.333333;4;0;0
1;5.333333;7;0;0
23;5.333333;12;1;0
20;5.333333;14;0;0
4;5.333333;10;0;0
60;5.333333;0;0;0
4;5.333333;15;0;0
5;5.333333;5;0;0
14;5.333333;0;0;0
9;5.333333;6;0;0
24;5.333333;9;0;0
53;5.333333;10;1;0
6;5.333333;9;0;0
65;5.333333;0;1;0
10;5.333333;8;0;1
34;5.333333;5;0;1
49;5.333333;6;1;1
21;5.333333;2;0;1
5;5.333333;3;0;0
50;5.333333;3;1;1
7;5.333333;11;0;0
16;5.333333;0;0;0
23;5.333333;0;0;0
13;5.333333;9;0;0
9;5.333333;11;0;0
7;5.333333;16;0;1
7;5.333333;19;0;0
27;5.333333;0;0;0
3;5.333333;39;0;0
59;5.333333;0;0;0
6;5.333333;5;1;1
12;5.333333;0;0;0
16;5.333333;6;0;0
2;5.333333;11;0;0
7;5.333333;6;0;1
8;5.333333;0;1;0
19;5.333333;0;0;0
7;5.333333;9;0;1
2;5.333333;21;0;0
21;5.333333;22;0;0
21;5.333333;7;1;1
56;5.333333;10;1;0
6;5.333333;19;0;0
30;5.333333;7;1;1
66;5.333333;0;1;0
6;5.333333;5;0;0
10;5.333333;12;0;1
22;5.333333;4;1;1
28;5.333333;4;0;1
9;5.333333;3;0;0
13;5.333333;3;0;1
15;5.333333;12;0;1
16;5.333333;7;0;1
6;5.333333;16;0;1
16;5.333333;10;0;0
26;5.333333;0;0;0
42;5.333333;0;0;0
10;5.333333;10;0;0
14;5.333333;8;1;1
19;5.333333;5;0;1
6;5.333333;0;0;0
3;5.333333;6;0;0
12;5.333333;10;0;0
11;5.333333;5;0;0
1;5.333333;16;0;0
8;5.333333;10;0;0
9;5.333333;0;0;0
7;5.333333;5;0;0
15;5.333333;14;0;0
19;5.333333;7;0;0
5;5.333333;6;0;0
63;5.333333;6;1;1
5;5.333333;0;0;0
1;5.333333;8;0;0
5;5.333333;17;0;0
7;5.333333;8;0;0
44;5.333333;13;0;1
16;5.333333;5;0;0
64;5.333333;5;1;0
20;5.333333;6;1;0
6;5.333333;14;0;0
9;5.333333;10;0;0
47;5.333333;0;1;0
7;5.333333;0;0;0
21;5.333333;5;0;0
34;5.333333;6;0;1
35;5.333333;0;1;0
7;5.333333;10;0;0
9;5.333333;7;0;0
4;5.333333;5;0;0
2;5.333333;8;0;0
20;5.333333;0;0;0
13;5.333333;6;0;0
21;5.333333;9;0;0
14;5.333333;9;0;0
6;5.333333;6;0;0
5;5.333333;9;0;0
33;5.333333;3;1;0
9;5.333333;15;0;0
24;5.333333;0;0;0
31;5.333333;0;0;0
63;5.333333;3;1;1
35;5.333333;10;0;1
26;5.333333;6;0;1
10;5.333333;11;0;0
5;5.333333;14;0;0
18;5.333333;0;0;0
9;5.333333;7;1;1
21;5.333333;12;0;0
33;5.333333;7;1;0
29;5.333333;0;0;0
1;5.333333;11;0;0
7;5.333333;15;0;0
21;5.333333;8;1;1
27;5.333333;5;1;0
21;5.333333;6;1;0
14;5.333333;7;0;0
62;5.333333;0;1;0
8;5.333333;8;0;0
39;5.333333;0;0;0
9;5.333333;12;0;0
21;5.333333;5;1;1
63;5.333333;13;0;1
4;5.333333;7;0;0
18;5.333333;5;0;1
5;5.333333;5;0;1
21;5.333333;21;1;1
47;5.333333;9;1;1
7;5.333333;7;0;1
8;5.333333;4;0;1
42;5.333333;8;1;1
4;5.333333;11;0;0
26;5.333333;4;0;1
90;5.333333;5;1;1
57;5.333333;0;0;0
48;5.333333;0;0;0
30;5.333333;0;0;0
33;5.333333;20;1;1
62;5.333333;6;1;0
7;5.333333;8;0;1
10;5.333333;3;0;0
30;5.333333;2;0;1
26;5.333333;6;1;0
35;5.666666;11;1;0
7;5.666666;8;0;0
8;5.666666;4;0;1
11;5.666666;8;0;0
9;5.666666;6;0;0
28;5.666666;7;0;1
9;5.666666;7;0;0
34;5.666666;4;1;1
21;5.666666;8;0;1
15;5.666666;8;0;1
38;5.666666;7;1;1
48;5.666666;0;0;0
7;5.666666;12;0;1
4;5.666666;8;0;0
29;5.666666;4;0;1
12;5.666666;0;0;0
66;5.666666;0;0;0
9;5.666666;5;0;0
7;5.666666;14;0;1
40;5.666666;0;1;0
10;5.666666;10;0;0
5;5.666666;5;0;0
22;5.666666;10;1;0
30;5.666666;0;0;0
2;5.666666;9;0;0
69;5.666666;7;1;0
22;5.666666;5;0;1
5;5.666666;11;0;0
6;5.666666;6;0;0
6;5.666666;20;0;0
63;5.666666;0;0;0
21;5.666666;15;0;1
7;5.666666;21;0;1
8;5.666666;12;0;0
7;5.666666;10;0;0
38;5.666666;5;1;0
16;5.666666;22;0;0
7;5.666666;2;0;1
6;5.666666;13;0;0
24;5.666666;0;0;0
10;5.666666;6;0;0
8;5.666666;0;0;0
22;5.666666;0;0;0
36;5.666666;5;0;1
20;5.666666;12;0;0
45;5.666666;0;0;0
13;5.666666;19;0;0
10;5.666666;14;0;0
11;5.666666;10;0;0
8;5.666666;5;0;0
2;5.666666;31;0;0
9;5.666666;12;0;0
21;5.666666;6;0;1
10;5.666666;9;1;0
34;5.666666;5;1;0
11;5.666666;0;0;0
21;5.666666;9;0;0
15;5.666666;14;0;0
35;5.666666;6;1;1
9;5.666666;6;0;1
61;5.666666;9;1;0
6;5.666666;10;0;0
7;5.666666;0;0;0
20;5.666666;3;1;1
23;5.666666;0;0;0
12;5.666666;7;0;1
16;5.666666;0;0;0
10;5.666666;3;0;0
79;5.666666;20;1;0
48;5.666666;10;1;1
49;5.666666;0;0;0
21;5.666666;5;0;1
29;5.666666;6;0;1
14;5.666666;0;0;0
12;5.666666;10;0;0
10;5.666666;7;0;1
25;5.666666;5;0;1
9;5.666666;15;0;0
5;5.666666;12;0;1
12;5.666666;6;0;1
37;5.666666;9;1;0
39;5.666666;19;1;0
42;5.666666;3;1;1
10;5.666666;0;0;0
54;5.666666;10;1;0
22;5.666666;30;1;0
21;5.666666;17;0;0
6;5.666666;0;0;0
47;5.666666;5;1;0
5;5.666666;10;0;0
14;5.666666;6;0;1
5;5.666666;0;0;0
13;5.666666;0;0;0
3;5.666666;6;0;0
37;5.666666;5;0;1
18;5.666666;5;0;1
18;5.666666;2;0;1
4;5.666666;10;0;0
33;5.666666;0;1;0
22;5.666666;9;0;1
7;5.666666;13;0;0
21;5.666666;6;1;0
8;5.666666;9;0;0
8;5.666666;10;0;0
3;5.666666;14;0;0
1;5.666666;15;0;0
7;5.666666;6;0;0
56;5.666666;9;1;1
6;5.666666;5;0;0
14;5.666666;6;0;0
34;5.666666;8;1;0
18;5.666666;12;0;0
7;5.666666;12;0;0
29;5.666666;8;1;1
7;5.666666;19;0;0
28;5.666666;7;0;0
51;5.666666;13;1;0
37;5.666666;0;0;0
19;5.666666;0;0;0
48;5.666666;9;1;1
7;5.666666;6;0;1
49;5.666666;0;1;0
4;5.666666;4;0;0
2;5.666666;5;0;0
21;5.666666;3;0;1
9;5.666666;4;0;0
1;5.666666;14;0;0
21;5.666666;7;1;1
26;5.666666;0;0;0
13;5.666666;4;0;0
34;5.666666;10;1;0
46;5.666666;12;1;1
34;5.666666;0;1;0
11;5.666666;8;0;1
21;5.666666;4;0;0
31;5.666666;4;1;1
48;5.666666;0;1;0
7;5.666666;9;0;0
49;5.666666;9;1;1
5;5.666666;4;0;0
24;5.666666;4;0;0
9;5.666666;10;0;0
49;5.666666;10;1;1
21;5.666666;13;1;1
9;5.666666;0;1;0
17;5.666666;10;0;1
7;5.666666;15;0;0
21;5.666666;10;0;1
21;5.666666;14;0;1
62;5.666666;10;1;1
38;5.666666;0;1;0
8;5.666666;8;0;1
1;5.666666;4;0;0
56;5.666666;0;1;0
35;5.666666;12;0;1
23;5.666666;14;1;0
40;5.666666;5;1;0
8;5.666666;6;0;1
21;5.666666;8;1;1
45;5.666666;0;1;0
36;5.666666;0;0;0
20;5.666666;7;0;0
32;5.666666;7;1;1
50;5.666666;0;1;0
35;5.666666;9;1;0
12;5.666666;14;0;0
35;5.666666;11;1;1
21;5.666666;8;0;0
15;5.666666;9;0;0
8;5.666666;4;0;0
17;5.666666;9;0;0
10;5.666666;5;0;0
27;5.666666;0;0;0
61;5.666666;0;0;0
7;5.666666;7;0;1
6;5.666666;18;0;0
27;5.666666;14;0;1
2;5.666666;8;0;1
6;5.666666;9;0;0
14;5.666666;3;1;0
12;5.666666;9;0;0
5;5.666666;14;0;0
20;5.666666;0;1;0
6;5.666666;7;0;1
21;5.666666;7;0;0
11;5.666666;5;0;0
13;5.666666;9;1;1
10;5.666666;9;0;0
14;5.666666;7;0;1
7;5.666666;5;0;0
10;5.666666;27;0;0
15;5.666666;0;0;0
5;5.666666;9;0;0
17;5.666666;8;0;0
51;5.666666;0;1;0
35;5.666666;0;1;0
9;5.666666;8;0;1
33;5.666666;9;0;1
21;5.666666;0;1;0
16;5.666666;4;0;1
21;5.666666;9;0;1
6;5.666666;7;0;0
64;5.666666;7;1;1
35;5.666666;8;1;1
5;5.666666;17;0;0
47;5.666666;0;0;0
14;5.666666;12;0;0
17;5.666666;6;0;0
23;5.666666;8;1;0
10;5.666666;7;0;0
7;5.666666;16;0;0
25;5.666666;3;0;1
2;5.666666;33;0;0
7;5.666666;11;0;0
21;5.666666;5;0;0
21;5.666666;2;0;1
3;5.666666;12;0;0
5;5.666666;14;0;1
15;5.666666;5;0;1
7;5.666666;4;0;0
49;5.666666;4;1;1
2;5.666666;7;0;0
21;5.666666;12;0;1
23;5.666666;3;0;1
28;5.666666;0;1;0
33;5.666666;6;1;1
5;5.666666;7;0;0
6;5.666666;22;0;0
8;5.666666;10;0;1
8;5.666666;3;0;0
7;5.666666;5;0;1
2;5.666666;12;0;0
44;5.666666;5;1;0
14;5.666666;7;0;0
20;5.666666;11;0;0
8;5.666666;17;0;0
32;5.666666;0;0;0
39;5.666666;0;0;0
18;5.666666;9;1;0
6;5.666666;12;0;0
63;5.666666;0;1;0
5;5.666666;0;1;0
47;5.666666;3;1;0
13;5.666666;8;0;1
7;5.666666;9;0;1
66;5.666666;0;1;0
39;5.666666;7;1;0
29;5.666666;8;0;0
72;5.666666;7;1;1
7;5.666666;8;0;1
14;5.666666;4;0;0
10;5.666666;4;0;0
13;5.666666;9;0;1
6;5.666666;4;0;0
12;5.666666;7;0;0
24;5.666666;0;1;0
8;5.666666;8;0;0
61;5.666666;7;1;1
70;5.666666;0;1;0
7;5.666666;14;0;0
29;5.666666;12;0;1
10;5.666666;6;0;1
6;5.666666;8;0;1
33;5.666666;0;0;0
21;5.666666;11;0;0
53;5.666666;7;1;1
6;5.666666;5;0;1
79;5.666666;0;0;0
15;5.666666;4;1;1
16;5.666666;0;1;0
13;5.666666;4;0;1
18;5.666666;8;0;1
9;5.666666;14;0;0
46;5.666666;0;0;0
20;5.666666;9;0;1
25;5.666666;8;1;1
6;5.666666;17;0;0
3;5.666666;7;0;0
5;5.666666;8;0;1
1;5.666666;7;0;0
35;5.666666;9;0;1
7;5.666666;7;0;0
20;5.666666;5;0;0
1;5.666666;9;0;1
21;5.666666;6;0;0
12;5.666666;0;1;0
3;5.666666;0;1;0
63;5.666666;8;1;1
8;5.666666;5;0;1
13;5.666666;6;0;0
78;5.666666;0;1;0
5;5.666666;6;0;0
50;5.666666;3;1;1
19;5.666666;14;1;1
8;5.666666;6;0;0
26;5.666666;5;1;0
12;5.666666;6;0;0
61;5.666666;0;1;0
12;5.666666;12;0;0
63;5.666666;3;1;0
77;5.666666;0;1;0
17;5.666666;0;0;0
35;5.666666;5;0;1
70;5.666666;0;0;0
13;5.666666;8;0;0
8;5.666666;7;0;0
5;5.666666;8;1;1
27;5.666666;0;1;0
28;5.666666;0;0;0
41;5.666666;5;1;1
10;5.666666;8;0;0
10;5.666666;11;0;0
15;5.666666;12;0;1
4;5.666666;6;0;0
5;5.666666;12;0;0
29;5.666666;11;1;1
6;5.666666;14;0;0
55;5.666666;0;1;0
3;5.666666;9;0;1
29;5.666666;10;1;1
29;5.666666;0;0;0
9;5.666666;8;0;0
4;5.666666;12;0;0
18;5.666666;8;1;0
42;5.666666;16;0;1
6;5.666666;11;0;0
9;5.666666;30;1;1
21;5.666666;0;0;0
11;5.666666;11;0;0
2;5.666666;11;0;0
35;5.666666;0;0;0
21;5.666666;7;0;1
7;5.666666;3;0;0
6;5.666666;8;0;0
11;5.666666;7;1;0
2;5.666666;8;0;0
21;5.666666;4;0;1
42;5.666666;0;0;0
10;5.666666;5;0;1
5;5.666666;8;0;0
21;5.666666;10;0;0
7;5.666666;22;0;0
32;5.666666;13;1;1
1;5.666666;8;0;0
49;5.666666;13;0;1
38;5.666666;9;1;1
18;5.666666;0;0;0
34;5.666666;0;0;0
7;5.666666;21;0;0
29;5.666666;7;0;1
56;5.666666;10;1;0
22;5.666666;0;1;0
68;5.666666;0;1;0
18;5.666666;7;0;1
7;5.666666;4;0;1
9;6.000000;4;0;0
62;6.000000;0;1;0
77;6.000000;6;0;1
21;6.000000;5;0;1
21;6.000000;12;0;1
4;6.000000;3;0;0
3;6.000000;17;0;1
12;6.000000;11;0;1
1;6.000000;11;0;1
13;6.000000;0;1;0
7;6.000000;17;0;0
5;6.000000;5;0;0
12;6.000000;17;0;1
28;6.000000;5;0;0
18;6.000000;8;0;0
14;6.000000;10;0;0
79;6.000000;16;1;0
23;6.000000;0;0;0
32;6.000000;0;0;0
50;6.000000;4;0;1
29;6.000000;8;1;1
6;6.000000;5;0;0
13;6.000000;10;0;0
11;6.000000;5;0;0
21;6.000000;7;0;1
60;6.000000;0;1;0
48;6.000000;4;1;0
7;6.000000;7;0;0
7;6.000000;0;0;0
1;6.000000;15;0;0
18;6.000000;3;1;1
65;6.000000;12;1;1
63;6.000000;0;1;0
14;6.000000;15;0;0
21;6.000000;9;0;0
23;6.000000;3;1;0
3;6.000000;6;0;0
20;6.000000;5;1;1
7;6.000000;19;0;0
7;6.000000;5;0;0
19;6.000000;14;1;1
4;6.000000;7;0;0
21;6.000000;4;0;0
11;6.000000;13;0;0
7;6.000000;14;0;0
24;6.000000;16;0;1
12;6.000000;10;0;0
12;6.000000;0;0;0
6;6.000000;20;0;0
4;6.000000;15;0;0
52;6.000000;12;1;1
45;6.000000;0;1;0
22;6.000000;0;0;0
10;6.000000;4;0;0
22;6.000000;6;0;1
24;6.000000;0;0;0
8;6.000000;0;0;0
21;6.000000;16;0;1
34;6.000000;10;0;1
10;6.000000;0;0;0
15;6.000000;11;0;0
6;6.000000;11;0;0
4;6.000000;11;0;0
22;6.000000;8;1;0
9;6.000000;9;1;1
42;6.000000;12;1;1
6;6.000000;4;0;1
35;6.000000;0;0;0
29;6.000000;0;0;0
71;6.000000;3;1;0
58;6.000000;0;0;0
34;6.000000;3;0;1
49;6.000000;0;1;0
59;6.000000;0;1;0
49;6.000000;4;1;0
21;6.000000;2;0;1
42;6.000000;0;1;0
15;6.000000;4;0;1
8;6.000000;9;1;1
7;6.000000;4;0;1
48;6.000000;0;1;0
14;6.000000;8;0;0
15;6.000000;3;0;1
1;6.000000;0;1;0
47;6.000000;16;1;0
21;6.000000;10;0;0
1;6.000000;6;0;0
28;6.000000;16;0;1
9;6.000000;9;0;0
14;6.000000;8;1;1
26;6.000000;5;0;1
77;6.000000;0;0;0
28;6.000000;0;0;0
5;6.000000;6;0;0
17;6.000000;0;0;0
7;6.000000;11;0;0
11;6.000000;0;0;0
10;6.000000;10;0;0
44;6.000000;0;0;0
6;6.000000;24;0;0
6;6.000000;13;0;0
35;6.000000;10;0;1
47;6.000000;0;0;0
31;6.000000;0;0;0
3;6.000000;11;0;0
5;6.000000;11;0;0
21;6.000000;6;0;1
55;6.000000;0;1;0
21;6.000000;0;0;0
17;6.000000;16;0;1
17;6.000000;6;0;1
2;6.000000;10;0;0
20;6.000000;6;0;0
50;6.000000;0;0;0
19;6.000000;0;0;0
9;6.000000;0;0;0
8;6.000000;10;0;0
3;6.000000;15;0;0
9;6.000000;5;0;0
9;6.000000;10;0;0
14;6.000000;5;1;1
30;6.000000;0;0;0
4;6.000000;12;0;0
7;6.000000;20;0;0
8;6.000000;21;0;0
35;6.000000;6;1;0
17;6.000000;4;0;0
5;6.000000;12;0;0
12;6.000000;7;0;0
21;6.000000;4;1;1
6;6.000000;6;0;0
18;6.000000;0;0;0
10;6.000000;5;0;0
9;6.000000;15;0;0
72;6.000000;0;0;0
21;6.000000;11;0;0
20;6.000000;0;0;0
6;6.000000;9;0;0
41;6.000000;0;1;0
4;6.000000;8;0;0
35;6.000000;4;0;1
7;6.000000;10;0;0
70;6.000000;12;1;0
33;6.000000;10;0;1
3;6.000000;10;0;0
8;6.000000;6;0;0
10;6.000000;11;0;0
19;6.000000;2;1;0
6;6.000000;12;0;0
22;6.000000;9;1;0
25;6.000000;0;0;0
37;6.000000;0;0;0
33;6.000000;11;1;1
13;6.000000;9;0;0
24;6.000000;3;0;1
4;6.000000;4;0;0
22;6.000000;3;0;1
21;6.000000;8;0;0
17;6.000000;7;0;0
9;6.000000;7;0;0
2;6.000000;12;0;0
7;6.000000;6;0;1
14;6.000000;0;0;0
1;6.000000;9;0;0
20;6.000000;5;0;1
62;6.000000;0;0;0
13;6.000000;12;0;0
7;6.000000;12;0;0
33;6.000000;5;1;1
8;6.000000;0;1;0
21;6.000000;3;0;1
35;6.000000;15;1;1
21;6.000000;6;1;0
8;6.000000;4;0;0
6;6.000000;2;0;1
77;6.000000;0;1;0
39;6.000000;0;1;0
12;6.000000;4;0;0
6;6.000000;14;0;0
34;6.000000;16;1;0
91;6.000000;0;1;0
35;6.000000;10;1;1
7;6.000000;9;0;0
7;6.000000;8;0;0
10;6.000000;12;0;0
20;6.000000;8;0;0
2;6.000000;8;0;1
15;6.000000;0;0;0
9;6.000000;8;0;0
19;6.000000;4;0;1
14;6.000000;4;0;1
5;6.000000;10;0;0
64;6.000000;13;1;1
61;6.000000;0;0;0
40;6.000000;0;0;0
27;6.000000;0;0;0
7;6.000000;5;0;1
14;6.000000;9;0;0
49;6.000000;0;0;0
8;6.000000;7;0;0
59;6.000000;7;1;0
52;6.000000;0;0;0
4;6.000000;10;0;0
70;6.000000;0;1;0
7;6.000000;2;0;1
35;6.000000;4;1;0
32;6.000000;0;1;0
56;6.000000;0;0;0
30;6.000000;3;1;0
12;6.000000;12;0;0
33;6.000000;0;0;0
17;6.000000;5;0;0
63;6.000000;17;1;1
63;6.000000;0;0;0
15;6.000000;17;1;1
2;6.000000;21;0;0
6;6.000000;0;0;0
6;6.000000;7;0;0
39;6.000000;4;0;1
7;6.000000;33;0;0
55;6.000000;7;1;1
18;6.000000;8;0;1
5;6.000000;13;0;0
10;6.000000;7;0;0
31;6.000000;4;0;1
8;6.000000;17;0;0
